Time;TermienWest;TermienEast;Boxbergheide;Winterslag;OudWinterslag;ZwartbergSouth;ZwartbergNWest;ZwartbergNEast;WaterscheiGarden;Total;Day;Hour
2014-09-04 21:00:00;361182.1750002246;367498.10056498257;1149044.9161885544;1265307.6029586904;284724.5695324652;554632.4437703721;116642.45703680422;119442.48751122439;923789.543440154;5142264.2960035;247.2;5924.5
2014-09-04 22:00:00;361182.1750002246;367498.1005604804;1149044.8206214206;1222674.2094251164;59162.60078246519;554632.4437703721;116642.45703680422;119442.48751122439;1113631.298407502;5063910.593115637;247.3;5925.5
2014-09-04 23:00:00;361182.1750002246;232622.51305659115;1149044.8206214206;1222674.2094251164;59162.60078309344;554632.4437703721;116642.45703680422;31579.687511224394;1113631.298407502;4841172.205612376;247.4;5926.5
2014-09-05 00:00:00;258094.94062522458;232622.5130565642;690693.5706214206;1222674.2094251164;59162.60078309344;767795.0280887823;45319.5938070437;8289.55282626286;1113631.298407502;4398283.307641038;247.5;5927.5
2014-09-05 01:00:00;258094.94062499856;232622.5130565642;690693.5705408863;338711.1594128184;17834.710158093436;767795.0280887828;2.048909664154053e-09;8289.55282589785;1016685.3612171432;3330726.8359252145;247.6;5928.5
2014-09-05 02:00:00;258094.94062499856;232622.5130565642;690693.5705408863;338711.1594131357;1.9761500880122186e-09;767795.0280887828;8.952527589590153e-10;8289.55282589785;1016685.3612171432;3312892.1257674387;247.7;5929.5
2014-09-05 03:00:00;258094.94062499856;21758.699219995597;690649.8020899586;338711.1594131357;1.976149799425233e-09;635181.7905887829;227327.63125000088;80411.0247049167;1016685.3612171432;3268820.4091089615;247.8;5930.5
2014-09-05 04:00:00;1412.8093749985565;25131.697924082597;682036.8544328676;185038.75628813572;236541.98066406447;554647.8405685823;227327.78437838797;80411.02470492227;1016685.3612171432;3009234.1095532123;247.9;5931.5
2014-09-05 05:00:00;9.877112461254e-11;161643.42292408258;682036.8544328676;104651.67188001312;264227.3681818983;554647.8405685823;227327.78437838797;97645.91415804726;712646.8987171432;2804827.7552410504;248.0;5932.5
2014-09-05 06:00:00;9.877010129543473e-11;161643.4227043923;682036.8544328676;823217.1468800132;264227.3681818983;213162.5843184079;272047.387503388;97645.91415804728;730129.0073110984;3244109.6854901407;248.0;5933.5
2014-09-05 07:00:00;132251.5296875001;161643.4227043923;569797.8731828674;908409.6969291347;264227.3681818983;213162.58431840796;311105.390627026;285422.01259555994;331957.7448110984;3177977.6230379133;248.0;5934.5
2014-09-05 08:00:00;132251.52969379534;161643.4227043923;569797.9687501687;908409.6969291347;264227.3681818983;213162.58431840796;336716.5718593509;285422.01259555994;175279.27734459442;3046910.432377331;248.0;5935.5
2014-09-05 09:00:00;137176.29170551253;161643.4227043923;569797.9687501687;908409.6969291347;303090.5244318983;350701.55931840796;336716.5718593509;285422.01259555994;175279.27734459442;3228237.325639048;248.0;5936.5
2014-09-05 10:00:00;380780.5385805125;332992.7602043923;578685.9539064186;908409.6969291347;303090.5244288249;245038.54051267268;336716.5718593509;277132.459769297;175279.27734459442;3538126.3235352263;248.0;5937.5
2014-09-05 11:00:00;380780.53857963835;412706.2758286037;582042.1687536084;908409.6969291347;303090.5244288249;245038.54051267225;336716.5718593509;277132.459769662;175279.27734459442;3621196.0540061174;248.0;5938.5
2014-09-05 12:00:00;380780.53857963835;412706.2758286037;1420300.8312562131;1163316.5093682695;303090.5244288249;245038.54051267225;336716.5718593509;277132.459769662;1021551.5054695944;5560633.757072857;248.0;5939.5
2014-09-05 13:00:00;380780.53857963835;390947.5766098537;1420300.8312562057;1163316.5093682692;310296.7527491237;494741.0405115906;109388.94060935089;205010.98789064315;1498749.4867188605;5973532.664293564;248.0;5940.5
2014-09-05 14:00:00;380780.53857963835;397694.2034660444;1420300.8312562057;1058664.8374932692;73754.77208506115;683369.0280115901;109388.78748096382;211969.8304688665;1498749.486719042;5834672.315560709;248.0;5941.5
2014-09-05 15:00:00;380780.53857963835;265022.55056716193;1420300.8312562057;1058664.837488256;46069.38456722732;752849.4155040461;257524.74373096382;292740.9988282415;1463725.949219042;5937679.24974081;248.0;5942.5
2014-09-05 16:00:00;380780.53857963835;265022.55078685225;1420300.8312562057;462950.7718636142;302151.05644222733;752849.4155040461;212805.14060546286;292740.9988237502;1446243.834375292;5535845.138237116;248.0;5943.5
2014-09-05 17:00:00;248529.00889213834;381532.3132855756;1468820.6125062057;377758.221814494;302151.0567161726;752849.4155040461;210209.28123182477;104964.90038623754;1356633.4968752922;5203448.307212014;248.0;5944.5
2014-09-05 18:00:00;316648.27138584305;381532.31328556995;1468820.6118958981;1049316.296805887;302151.0567161726;752849.4155040461;267490.2531277563;199097.8378862375;1323470.209374448;6061376.265981886;248.0;5945.5
2014-09-05 19:00:00;339233.55827178253;381532.31328556995;1468820.6118958981;1049316.296805886;263287.9004661726;615310.4405040462;278090.91249731893;234715.90661443234;1465541.8281244482;6095849.768465581;248.0;5946.5
2014-09-05 20:00:00;95629.31139678248;210182.97578556993;1459932.6267396482;1049316.296805886;263287.90046924603;656117.9999913711;278090.91249731893;234715.90661443234;1465541.8247439128;5712815.755044194;248.1;5947.5
2014-09-05 21:00:00;95629.31139765665;130469.46016135854;1456576.4118924583;1049316.296805886;263287.90046924603;749785.2234288107;278090.91249731893;234715.90661443234;1465541.8247439128;5723413.248011107;248.2;5948.5
2014-09-05 22:00:00;95629.31139765665;130469.46016135854;618317.7493898537;794409.4843667513;263287.90046924603;749785.2234288107;278090.91249731893;234715.90661443234;619269.5966189128;3783975.5449443674;248.3;5949.5
2014-09-05 23:00:00;95629.31139765665;130469.46016135854;618317.7493898609;794409.4843667516;256081.67214894723;500082.7234298924;278090.91249731893;234715.90661443234;142071.61536964664;3049868.8353758915;248.4;5950.5
2014-09-06 00:00:00;95629.31139765665;120349.8345998351;625020.2353273609;794409.4843667516;256081.67214894728;311454.73592989286;278090.91249731893;227757.0640362034;142071.61536946503;2850864.865673458;248.5;5951.5
2014-09-06 01:00:00;95629.31139765665;116509.7624987176;627265.9288820563;794409.4843667516;256081.67214894728;241974.3484374369;129954.95624731891;129751.00622370341;142071.61536946503;2533648.0855720798;248.6;5952.5
2014-09-06 02:00:00;95629.31139765665;116509.7624987176;627265.9288820563;671558.0749913933;0.0002739472780376673;241974.3484374369;129954.9562478199;129751.00622819473;142071.61536946503;2154715.0043267137;248.7;5953.5
2014-09-06 03:00:00;274293.22389765666;-5.75091689825058e-09;8948.178882056289;674937.714835142;31878.08427933137;241974.3484374369;93492.81249781989;129751.00622819473;142071.61536946503;1597346.984427123;248.8;5954.5
2014-09-06 04:00:00;213832.78855558918;19294.37421874987;586805.7794921964;166241.6773437489;31878.08427933137;241974.3484374369;10600.659369563475;104409.77497819474;231971.613806965;1607009.100481802;248.9;5955.5
2014-09-06 05:00:00;186322.73965896404;86140.17265624987;832764.2795103007;571208.0085937498;31878.08427933137;241974.3484374369;8.64383764564991e-10;233377.0281249999;831170.163806965;3014834.8250680245;249.0;5956.5
2014-09-06 06:00:00;186322.73965896407;309645.45546874986;832764.2795103007;1223333.1585937499;31878.08427933137;93667.2234374369;8.643837777388158e-10;405800.6718749999;1477130.0796875004;4560541.69251106;249.0;5957.5
2014-09-06 07:00:00;186322.73965896407;462294.4398437498;832764.2795103007;1934465.62109375;31878.08427933137;236542.84999999715;8.643837777388158e-10;568631.1187499999;2396792.6171875005;6649691.750323622;249.0;5958.5
2014-09-06 08:00:00;186322.73965896407;574524.8742187498;832764.2795103007;2399297.70859375;159025.0665058939;236542.85000616155;8.643837777388158e-10;792655.809375;3112392.1921875;8293525.520056347;249.0;5959.5
2014-09-06 09:00:00;186322.73965896407;659989.8539062499;832764.2795103007;2701899.48984375;205697.4179707358;468902.293848811;33848.156250000866;910216.840625;3650979.6046875;9650620.67630134;249.0;5960.5
2014-09-06 10:00:00;186322.73965896407;708416.7382812498;1600441.3932591372;2876553.80859375;205697.4179707358;468902.29384930775;228622.9593751201;1000462.55;4054081.3234375;11329501.224425793;249.0;5961.5
2014-09-06 11:00:00;186322.73965896407;912187.2289062499;1598195.6997047516;3020360.91796875;205697.4179707358;468902.29384930775;228622.9593751201;1081246.2171875;4377708.0671875;12079243.541808907;249.0;5962.5
2014-09-06 12:00:00;186322.73965896407;1033467.0632812498;1598195.6997047516;3673267.28046875;205697.4179707358;468902.29384930775;228622.9593751201;1195354.1171875;4845546.6171875;13435376.188683908;249.0;5963.5
2014-09-06 13:00:00;141564.594361401;1164410.82578125;1598195.6997047516;4326168.603125;173819.33369140638;633929.6834745331;274089.7296880655;1405089.3296875;5403105.6796875;15120373.47920144;249.0;5964.5
2014-09-06 14:00:00;133905.76720354517;1304262.0046874997;1020338.0997047515;4809306.028125;214139.88212890638;633929.6834745333;274089.7296880655;1536912.7328125;5987579.23125;15914463.159074834;249.0;5965.5
2014-09-06 15:00:00;133905.7672025137;1434848.8781249998;783268.1449971152;5113324.709375;214139.8821292723;633929.6834745333;274089.7296880655;1583372.3515625;6224614.775;16395493.921554033;249.0;5966.5
2014-09-06 16:00:00;326086.77370081365;1432853.0828124997;783268.1449971269;5192092.346875;214139.8821292723;633929.6834745333;274089.7296880655;1626542.8515625;6472489.825;16955492.320239842;249.0;5967.5
2014-09-06 17:00:00;330543.582684905;1509540.8734374999;1141575.389528377;5463886.109375;214139.8821292723;397386.8334745333;274089.7296880655;1675823.5296875;6766945.0625;17773930.992505185;249.0;5968.5
2014-09-06 18:00:00;330543.582684905;1568584.5390625;1262235.8645695827;5911266.134375;86992.8999027098;397386.83346836886;274089.7296880655;1642377.6359375;6914569.0375;18388046.257188663;249.0;5969.5
2014-09-06 19:00:00;330543.582684905;1521474.275390625;1713232.0645695827;5970938.834375;40320.548437867874;385337.8896257194;240241.5734380655;1704493.9087890624;6750443.021875;18657025.69918586;249.0;5970.5
2014-09-06 20:00:00;330543.582684905;1473047.3910156256;1230248.3028883808;5804004.0046875;47350.94482457775;474221.32087563677;45466.77031294629;1614248.199414062;6348116.003515625;17367246.52021929;249.1;5971.5
2014-09-06 21:00:00;330543.582684905;1570705.5535371632;1230248.302888075;5660196.8953125;47350.9448245777;474221.32087563677;45466.770312946304;1533464.532226562;6024489.259765625;16916687.16242802;249.2;5972.5
2014-09-06 22:00:00;330543.582684905;1449425.7191621629;1230248.302888075;5007290.5328125;47350.9448245777;474221.32087563677;45466.770312946304;1419356.6322265621;5556650.709765625;15560554.515553022;249.3;5973.5
2014-09-06 23:00:00;196637.81548246805;1318481.956662163;1230248.302888075;4351009.5703125;47350.9448245777;309193.9312504114;8.905772119760514e-10;1209621.4197265622;4999091.647265625;13661635.588412413;249.4;5974.5
2014-09-07 00:00:00;196637.81548239134;1159336.403537163;1230248.302888075;3705010.1078125;7030.396387077705;309193.9312504113;9.044294006347862e-10;1009006.3103515621;4324718.097265625;11941181.364974836;249.5;5975.5
2014-09-07 01:00:00;196637.81548239134;961903.7316621629;1221359.7575776067;2996025.0953125;7030.396386711774;309193.9312504113;9.044294006347862e-10;797961.3697265622;3346412.384765625;9836524.482164001;249.6;5976.5
2014-09-07 02:00:00;4456.808984091389;740394.244162163;1221359.7575775948;2275373.83203125;7030.396386711774;309193.9312504113;9.044294006347862e-10;608790.2357421871;2670136.497265625;7836735.703400065;249.7;5977.5
2014-09-07 03:00:00;398.14638671881255;613754.7238496629;863052.513046345;1871468.20703125;204543.11513671177;309193.9312504113;30448.418750000903;627821.7076171872;2337391.234765625;6858071.997833943;249.8;5978.5
2014-09-07 04:00:00;563.1128845231326;722231.4425996629;742392.038005139;2121546.84453125;204543.25263677567;309193.9312504113;30448.418856443146;774763.2794921871;2935900.134765625;7841582.455022047;249.9;5979.5
2014-09-07 05:00:00;866.58873901532;1147719.314084038;291395.838005139;3109897.16328125;204543.25263677567;449034.1343762487;216387.02627831814;955748.6441406247;4139179.662890625;10514771.624432065;250.0;5980.5
2014-09-07 06:00:00;35421.81608276532;1564740.1515840373;2252.705126957642;4536644.87421875;197512.8562500658;630594.1718758347;385286.4075283181;1424873.2253906252;5647971.0375;14425297.245557383;250.0;5981.5
2014-09-07 07:00:00;106571.09577026532;1668624.1046874996;103475.14672851619;5838316.57421875;226248.79687506583;679931.2909090404;534944.6794033181;1777384.331640625;7165730.7625;18101226.78273311;250.0;5982.5
2014-09-07 08:00:00;161149.33795776532;2066130.9046875;263427.92485351616;7096546.82421875;236807.69064844883;679931.2909090404;647693.6403408181;2117471.344140625;8844439.5875;22113598.54525649;250.0;5983.5
2014-09-07 09:00:00;255070.51491089034;2458314.6171875;342459.9803222662;8317869.57421875;236807.69064844883;679931.2909090404;739061.4481533181;2448911.769140625;10459859.4875;25938286.37299087;250.0;5984.5
2014-09-07 10:00:00;454744.5676452654;2841942.4234375;358307.3102539068;9467259.04921875;236807.69064844883;679931.2909090404;808573.988778318;2765393.912890625;11872200.9375;29485161.171281885;250.0;5985.5
2014-09-07 11:00:00;494558.75377807784;3213626.0421875;1326486.889941407;10620690.27421875;236807.69064844883;679931.2909090404;889553.9981533181;3073304.481640625;13271437.3375;33806396.7589772;250.0;5986.5
2014-09-07 12:00:00;556789.6069030778;3584996.9109375;1953190.533691407;11761914.825;236807.69064844883;679931.2909090404;996123.8340908181;3489604.790625;14449918.6625;37709278.14530532;250.0;5987.5
2014-09-07 13:00:00;662077.0777038591;3854156.21875;2362027.546191407;12617889.95;43881.30549254837;679931.2909090404;1093565.077840818;3570595.89375;14969500.725;39853625.0856377;250.0;5988.5
2014-09-07 14:00:00;813793.3612060548;3952077.84375;2874494.321191407;12642931.125;43881.16799248445;978512.4815340403;1287115.2339843758;3554843.75625;14917100.95;41064750.2409084;250.0;5989.5
2014-09-07 15:00:00;988728.6728515625;4250848.5125;3469630.433691407;12509560.15;242325.1054920225;618361.7784077793;1269701.457812501;3528989.13125;14757161.15;41635306.39200531;250.0;5990.5
2014-09-07 16:00:00;1144107.3517578125;4287202.275;4165845.6910644537;12302954.95;242325.1054920239;347918.30965777923;1287914.873437501;3397997.14375;14674976.2;41851241.90015961;250.0;5991.5
2014-09-07 17:00:00;1271962.2064453126;4276891.55;4837213.724462891;12544775.725;213589.16486702388;737306.3281245736;1376804.307812501;3506231.95;14596582.3;43361357.25671234;250.0;5992.5
2014-09-07 18:00:00;1390810.2236328125;4257800.3625;5393581.971337891;12763060.075;273075.9089914777;775997.3906242825;1634182.7656250007;3500309.88125;14359273.05;44348091.6289615;250.0;5993.5
2014-09-07 19:00:00;1326315.9373029885;4129118.6875;5502548.74086914;12606394.85;273075.90899147897;775997.3906242825;1586498.5140625008;3377090.2625;14040236.45;43617276.74185043;250.0;5994.5
2014-09-07 20:00:00;1126641.8845686135;3798462.5431640623;5486701.4109375;11707453.0890625;273075.90899147897;775997.3906242825;1516985.9734375007;3108466.226953125;13062500.421875;40856284.8496141;250.1;5995.5
2014-09-07 21:00:00;1086827.698435801;3426778.9244140545;4518521.83125;10570571.046875125;273075.90899147897;775997.3906242825;1436005.9640625007;2800924.316625979;11706720.859375;36595423.94065426;250.2;5996.5
2014-09-07 22:00:00;1024596.845310801;3055408.055664054;3891818.1875;9419104.971875126;273075.90899147897;775997.3906242825;1329436.1281250007;2358200.9978759787;10310680.459375033;32438318.945341796;250.3;5997.5
2014-09-07 23:00:00;918911.228123301;2683551.493164054;3482981.175;7997200.335937625;268489.57539737946;775997.3906242825;1201546.4656250007;2046067.2978759788;9277674.234375061;28652419.196122725;250.4;5998.5
2014-09-08 00:00:00;767029.978123301;2305879.0494140545;2970514.4;6850533.236718875;268489.57539737946;477416.1999992825;1007996.3093750008;1724299.0666259788;7868341.559375061;24240499.375028975;250.5;5999.5
2014-09-08 01:00:00;591791.1906233011;1543265.7931640544;2375378.2875;5757187.806250125;70045.6378978414;477416.19999970606;839471.4781250007;1390354.009692385;6450540.434375061;19495450.837627515;250.6;6000.5
2014-09-08 02:00:00;401857.2843733011;1089891.1931640543;1676910.325;4852405.603125125;70045.63789783999;477416.19999970606;652358.6812500007;1190000.9581298851;6194372.846875061;16605258.729815012;250.7;6001.5
2014-09-08 03:00:00;458284.4999983011;861240.5869140544;904319.85;4095974.165625125;70045.63789783999;38691.06249970607;413810.97500000073;1043904.651879885;5833806.7343750615;13720078.164190013;250.8;6002.5
2014-09-08 04:00:00;419017.2039045511;852035.2244140543;526839.75;3898936.7406251254;3.2014213502407074e-09;0.0;162610.46953125074;1113827.564379885;6055580.284375061;13028847.237229966;250.9;6003.5
2014-09-08 05:00:00;542384.40078125;1024359.4494140543;1917220.9250000007;4272595.715625125;1.9123918328247394e-09;0.0;361838.6132812506;1373558.8956298851;6398135.9843750615;15890093.984106665;251.0;6004.5
2014-09-08 06:00:00;676514.69140625;1401991.331249992;3161500.3000000007;5379886.151562626;1.9123918328247394e-09;0.0;590460.2226562506;1694708.23117676;7510826.387500061;20415887.315551978;251.0;6005.5
2014-09-08 07:00:00;792133.16328125;1804564.36875;3817435.7375000007;6838541.54375;1.9123918328247394e-09;0.0;786552.0289062506;2037752.6477539062;8910884.525000062;24987864.014941506;251.0;6006.5
2014-09-08 08:00:00;888058.88671875;2359773.4125;3991858.6062500007;7941848.36875;4428.091015416061;145472.86249999708;921025.2632812506;2351329.1415039063;10223910.075000029;28827704.70751939;251.0;6007.5
2014-09-08 09:00:00;920470.0703125;2799400.29375;3997536.5331054693;8833241.2296875;119722.71601527026;199197.73124951345;960188.1871093756;2619281.7290039062;10976812.125;31425850.61523357;251.0;6008.5
2014-09-08 10:00:00;920470.0703125;3018031.690625;3998903.203588868;9277342.16640625;119722.71601527026;199197.73124951345;971328.0930664068;2926436.754003906;11717693.8;33149126.22526775;251.0;6009.5
2014-09-08 11:00:00;926822.4810546808;3072649.008203125;3998903.203588868;9844989.2859375;119722.71601527026;685115.8812495135;971328.0930664068;2969720.2326171873;12064639.35;34653890.25173259;251.0;6010.5
2014-09-08 12:00:00;926822.4810546797;3076715.369384295;4006209.440307618;9734300.0890625;181587.83164027025;817150.1968724937;971328.0930664068;2832216.419238287;11358537.443747517;33904867.3643741;251.0;6011.5
2014-09-08 13:00:00;671391.1310546796;2941176.9717280446;4007198.362963815;8947239.0515625;181955.11992350628;817150.1968724937;1172474.1680664069;2517566.8129882873;10279737.731247505;31535889.546407275;251.0;6012.5
2014-09-08 14:00:00;537232.1677734297;2613565.0014155447;3668357.437963815;7687614.6359375;181955.11992350628;817150.1968724937;1053547.2297851685;2147302.080175787;9328597.206247505;28035321.076094788;251.0;6013.5
2014-09-08 15:00:00;384438.0802734297;2298864.4389155447;2089977.437963815;6467347.3828125;181955.11992350628;817150.1968724937;810635.5297851686;1828530.4020507871;8047462.346872506;22926360.935469788;251.0;6014.5
2014-09-08 16:00:00;559376.6318359297;2040823.1232905448;1191927.1379638154;5707629.8828125;181955.11992350628;817150.1968724937;582013.9204101686;1767503.1676757871;7232998.321872505;20081377.502657287;251.0;6015.5
2014-09-08 17:00:00;443856.2959312488;1822296.4545405447;538256.8103270966;5041172.6453125;181955.11992350628;817150.1968724937;385922.11416016857;1741267.1801757873;6736202.521872506;17708079.339115888;251.0;6016.5
2014-09-08 18:00:00;348452.5347923328;1428597.7076655447;1628228.266332956;4803397.6578125;177527.02890809212;671677.3343724937;251448.87978516854;1676295.6614257873;6394857.421872506;17380482.49296742;251.0;6017.5
2014-09-08 19:00:00;316041.3512046863;1009370.3506342948;1622953.585864206;4527900.8953125;62312.24617508364;617952.4656229774;252187.32158204354;1527308.3208007873;5797219.753122506;15733246.29031912;251.0;6018.5
2014-09-08 20:00:00;316041.3512046863;790738.9537592947;1621586.9153808076;4221229.78515625;66350.78543223799;617952.4656229774;252924.1468750386;1230890.4073242247;5115141.959372506;14232856.77012806;251.1;6019.5
2014-09-08 21:00:00;309688.94046250556;736121.6361811698;1621586.9153808076;3529674.27109375;66350.78543223799;132034.31562297736;329944.6079997894;1186743.9418945732;4768196.394531786;12680341.808599632;251.2;6020.5
2014-09-08 22:00:00;309688.9404625066;732055.275;1614280.6786620575;3328684.775000001;4485.669807237992;-2.8638169169425966e-09;329944.607999561;1207836.7224609735;4303084.76328427;11830061.43267664;251.3;6021.5
2014-09-08 23:00:00;309688.9404625066;701242.39765625;1613291.7560058604;3484431.5187500007;4118.381524001971;-2.873323472256607e-09;128798.53299956102;1229779.4529297235;4303084.763284279;11774435.743612217;251.4;6022.5
2014-09-09 00:00:00;309688.9404625066;659644.11796875;1613291.7560058604;3791007.712500001;4118.381524001971;-2.873323472256607e-09;128798.55799954927;1195956.3294922237;3591052.1632842794;11293557.959237205;251.5;6023.5
2014-09-09 01:00:00;309688.9404625066;538518.41796875;1613291.7560058604;3657886.2648437507;4118.381524001971;0.0;128798.55799954927;1048000.2109375361;3233248.0226592794;10533550.552401267;251.6;6024.5
2014-09-09 02:00:00;620.098275006609;365956.18984375;1267062.6810058602;3372216.7054687506;4118.381524001971;0.0;128798.55799954927;849433.2453125361;2798842.0710967793;8787047.930526268;251.7;6025.5
2014-09-09 03:00:00;521.9623046874428;513075.81484375;1264797.571142579;3235450.480468751;4118.381524001971;175579.01249961503;128798.55799954927;863030.3765625361;2831792.471096779;9017164.628442284;251.8;6026.5
2014-09-09 04:00:00;903.2347717284586;688757.09921875;403.24638671949504;3446768.7679687506;178631.15026920883;689799.837499615;155929.59549954926;1029714.4203125362;3338217.3710967796;9529124.723023674;251.9;6027.5
2014-09-09 05:00:00;3206.183740234355;1035288.36875;7.521521183662117e-10;4187149.2804687507;255421.1361272976;817671.8843976544;202424.79706204924;1276646.585937536;4513672.264846779;12291480.50133034;252.0;6028.5
2014-09-09 06:00:00;10164.716979980449;1377236.1375;10881.738232422627;5138366.203125001;251382.59687014337;817671.8843976546;230958.38846827293;1592841.4931640986;5930236.658596779;15359739.81733439;252.0;6029.5
2014-09-09 07:00:00;10164.715039060617;1688210.5375;15307.478076172625;6067976.403125001;251382.59687014337;817671.8843976546;407174.3191403972;1874642.4994140628;7146416.148437498;18278946.582000025;252.0;6030.5
2014-09-09 08:00:00;10164.715039060617;1947827.075;18591.45000000075;6774669.86171875;251382.59687014337;817671.8843976546;417389.46152343805;2079342.2525390629;8134297.148437498;20451336.445525646;252.0;6031.5
2014-09-09 09:00:00;10478.697143552805;2120171.459375;519238.30786439555;7187367.43046875;251382.59687014337;817671.8843976546;420843.0527343756;2222679.178320313;9477255.3484375;23027087.95561172;252.0;6032.5
2014-09-09 10:00:00;168763.3098856212;2157755.2392578125;519238.30786447815;7069755.17734375;251382.59687014337;817671.8843976546;479815.20890637237;2459708.515820313;9966685.273437498;23890775.513783682;252.0;6033.5
2014-09-09 11:00:00;233302.72863557833;2181094.7171875;519238.30786447815;7025385.923046875;251382.59687014337;817671.8843976546;479815.20890629647;2497775.6187500004;10114630.874999998;24120297.860658564;252.0;6034.5
2014-09-09 12:00:00;233302.72863557836;2266603.55859375;519238.30786447815;6713034.832421875;251382.59687014337;817671.8843976546;479815.20890629647;2406638.4511718755;9834971.857031249;23522659.425892938;252.0;6035.5
2014-09-09 13:00:00;233302.72863557836;2019395.74296875;1019842.6578644782;6122751.76640625;256682.67499514337;642092.8718980367;533891.7620311441;2137514.12578125;9054539.55546875;22020013.886049416;252.0;6036.5
2014-09-09 14:00:00;237291.38410432838;1811209.03359375;1209408.3078889293;5753834.14140625;84698.36210934949;127872.04689803664;506760.7245311441;1895367.4445312503;8137607.1929687485;19764048.63803182;252.0;6037.5
2014-09-09 15:00:00;237951.3795630714;1866336.47109375;1211006.14172682;5217686.39140625;107319.80898441505;287259.0406249972;422958.4217967691;1795261.4695312504;7406224.5054687485;18552003.630196106;252.0;6038.5
2014-09-09 16:00:00;230992.8463233253;1998645.43984375;1203442.3589631482;5142651.36640625;180026.09335848264;498006.7320338582;403202.3571483316;1923020.6132812505;7154385.430468748;18734373.237827178;252.0;6039.5
2014-09-09 17:00:00;232087.85843270217;2000739.42109375;1204564.6178498669;5392505.81640625;180026.09336015067;723225.0070344806;201141.31925770658;1984604.5632812504;7480970.180468748;19399864.877184942;252.0;6040.5
2014-09-09 18:00:00;233901.05354988965;2015946.37109375;1213476.2185822888;5903913.72890625;180026.09336015067;811356.8382836134;227393.3839061441;2091626.3632812505;7932107.980468748;20609748.031432122;252.0;6041.5
2014-09-09 19:00:00;233871.42252571974;1976463.05703125;718202.7293702377;6720161.64140625;180026.09336015067;811356.8382836134;515071.1926952066;2181790.4507812504;7775353.680468748;21112297.105922464;252.0;6042.5
2014-09-09 20:00:00;75586.80978365135;1938879.277539062;718386.6105102918;7290966.17890625;180026.09336015067;811356.8382836134;456099.02708575485;2025611.0984375004;7875278.2554687485;21372190.189375058;252.1;6043.5
2014-09-09 21:00:00;11047.39103369424;1915539.7996093747;718386.6105102918;7664138.521484375;180026.09336015067;811356.8382836134;456099.02708583075;1993018.1882812504;7840982.836718748;21590595.306367364;252.2;6044.5
2014-09-09 22:00:00;11047.391033694217;1830030.9582031246;1036514.7605102919;7776308.741796875;180026.09336015067;811356.8382836134;456099.02708583075;2000743.6667480473;7841750.798437508;21943878.27545917;252.3;6045.5
2014-09-09 23:00:00;11047.391033694217;1746072.7800781247;647876.7355102915;7893530.0109375;174726.01523515067;811356.8382836134;402022.4739609831;1975546.8718261723;7642513.525000008;21304692.641865574;252.4;6046.5
2014-09-10 00:00:00;153245.11329931923;1617067.9082031245;458311.0854858404;7293317.98125;172197.55937573774;811356.8382836134;402022.4739609831;1802404.534326172;7081340.537500007;19791264.031684835;252.5;6047.5
2014-09-10 01:00:00;201497.46261557317;1195009.6769531246;456713.2516479498;6463754.775390625;72706.28437573773;524097.7976586134;399428.2095078581;1536613.096826172;6114055.600000007;16963876.154975697;252.6;6048.5
2014-09-10 02:00:00;201497.46261557317;720752.9394531247;453395.29617919977;5588066.358203125;1.6700243577361106e-06;313350.10624975234;378773.9515000456;1208485.8421386718;5214724.187500007;14079046.143841207;252.7;6049.5
2014-09-10 03:00:00;200402.45244711614;530358.8878906246;447847.297448731;5241104.095703125;1.981742740742032e-09;88131.83124913;327598.5975937956;1159174.479638672;5065562.675000007;13060180.31697124;252.8;6050.5
2014-09-10 04:00:00;204445.48052328802;594751.7378906247;460925.93104248104;5249508.995703125;1.9817427407425402e-09;-2.8638169169425966e-09;412341.2249375456;1218128.667138672;5530936.000000007;13671038.037235782;252.9;6051.5
2014-09-10 05:00:00;239552.13061484075;890151.6550781246;879018.1248901372;5270024.070703125;1.9817427407425402e-09;-2.8637597715857876e-09;313576.2311875456;1470591.0983886719;6005727.625000007;15068640.93586249;253.0;6052.5
2014-09-10 06:00:00;325537.24155234074;1395132.5109374998;2093993.6062500007;5898383.608203125;1.9817427407425402e-09;-2.8637597540214986e-09;591356.1687500004;1773059.663232422;7032056.425000007;19109519.223925434;253.0;6053.5
2014-09-10 07:00:00;515670.7509273408;1860281.5671875;2760687.9562500007;6831053.695703125;1.9817427407425402e-09;12347.185546872137;788030.9906250004;2130423.267138672;8465163.017187508;23363658.43056606;253.0;6054.5
2014-09-10 08:00:00;712291.2509273408;2276081.6109375;2936850.8562500007;8313945.500390625;5192.881762697294;37786.53984374714;975963.3656250003;2551714.025;9940390.124999998;27750216.155736953;253.0;6055.5
2014-09-10 09:00:00;896451.2665523408;2761362.1421875;3104041.643750001;9386488.634765625;42896.680493166044;247204.9624999971;1152407.4750000003;2944104.6703125;11418721.549999999;31953679.025561173;253.0;6056.5
2014-09-10 10:00:00;880953.2040523408;3188185.6421875;3384068.8375000013;10525618.864453126;223178.1070068379;480524.0203124971;1321072.5656250003;3293312.9328125003;13151958.149999999;36448872.32394984;253.0;6057.5
2014-09-10 11:00:00;964154.2384277344;3593834.7171875;3799772.9937500013;11778547.0203125;223178.10700291535;672395.7015624971;1510528.5343750003;3643401.1828125;14650180.075;40835992.57043069;253.0;6058.5
