;Time;QsolN;QsolE;QsolS;QsolW;Te;Tg
2014-05-23 18:15:00;12335400.0;28.527231;28.352934;28.351446;103.63229;293.3078;283.15
2014-05-23 18:30:00;12336300.0;24.703918;21.410795;21.410795;83.97394;293.1791;283.15
2014-05-23 18:45:00;12337200.0;16.647478;12.823452;12.823452;50.173027;293.05;283.15
2014-05-23 19:00:00;12338100.0;7.985981;6.2006235;6.2006235;17.944818;292.94513;283.15
2014-05-23 19:15:00;12339000.0;1.5375445;1.5374887;1.5375255;1.5375825;292.84845;283.15
2014-05-23 19:30:00;12339900.0;0.110179946;0.11008922;0.11012365;0.11031204;292.70255;283.15
2014-05-23 19:45:00;12340800.0;0.0229739;0.0228377;0.022869594;0.023180252;292.45;283.15
2014-05-23 20:00:00;12341700.0;6.760406e-05;5.247315e-06;3.4431978e-05;9.791163e-05;292.125;283.15
2014-05-23 20:15:00;12342600.0;6.988296e-05;5.7224643e-06;3.2033422e-05;9.7235185e-05;291.8;283.15
2014-05-23 20:30:00;12343500.0;7.213215e-05;6.3900916e-06;2.9673636e-05;9.635942e-05;291.475;283.15
2014-05-23 20:45:00;12344400.0;7.4341704e-05;7.2474686e-06;2.7362421e-05;9.5288255e-05;291.15;283.15
2014-05-23 21:00:00;12345300.0;7.650185e-05;8.291114e-06;2.5109335e-05;9.402645e-05;290.825;283.15
2014-05-23 21:15:00;12346200.0;7.860299e-05;9.516836e-06;2.2923676e-05;9.257971e-05;290.5;283.15
2014-05-23 21:30:00;12347100.0;8.063578e-05;1.0919699e-05;2.0814427e-05;9.0954534e-05;290.175;283.15
2014-05-23 21:45:00;12348000.0;8.2591156e-05;1.2494103e-05;1.8790259e-05;8.915832e-05;289.85;283.15
2014-05-23 22:00:00;12348900.0;8.446039e-05;1.4233756e-05;1.6859467e-05;8.719921e-05;289.525;283.15
2014-05-23 22:15:00;12349800.0;8.623513e-05;1.6131693e-05;1.5029949e-05;8.508607e-05;289.2;283.15
2014-05-23 22:30:00;12350700.0;8.7907436e-05;1.8180308e-05;1.3309182e-05;8.282849e-05;288.875;283.15
2014-05-23 22:45:00;12351600.0;8.946982e-05;2.037138e-05;1.1704193e-05;8.043669e-05;288.55;283.15
2014-05-23 23:00:00;12352500.0;9.091527e-05;2.269609e-05;1.0221524e-05;7.792148e-05;288.225;283.15
2014-05-23 23:15:00;12353400.0;9.2237344e-05;2.5145046e-05;8.867231e-06;7.52942e-05;287.9;283.15
2014-05-23 23:30:00;12354300.0;9.3430106e-05;2.770832e-05;7.646835e-06;7.256667e-05;287.575;283.15
2014-05-23 23:45:00;12355200.0;9.4488205e-05;3.0375466e-05;6.565315e-06;6.9751084e-05;287.25;283.15
2014-05-24 00:00:00;12356100.0;9.540694e-05;3.313557e-05;5.6270837e-06;6.6860026e-05;286.925;283.15
2014-05-24 00:15:00;12357000.0;9.618219e-05;3.5977264e-05;4.8359725e-06;6.3906315e-05;286.6;283.15
2014-05-24 00:30:00;12357900.0;9.68105e-05;3.8888786e-05;4.1952117e-06;6.0903018e-05;286.275;283.15
2014-05-24 00:45:00;12358800.0;9.728907e-05;4.185801e-05;3.7074242e-06;5.7863323e-05;285.95;283.15
2014-05-24 01:00:00;12359700.0;9.761578e-05;4.487248e-05;3.3745964e-06;5.4800515e-05;285.68124;283.15
2014-05-24 01:15:00;12360600.0;9.7789176e-05;4.7919468e-05;3.1980817e-06;5.172789e-05;285.5;283.15
2014-05-24 01:30:00;12361500.0;9.780849e-05;5.0986033e-05;3.1786076e-06;4.86587e-05;285.36874;283.15
2014-05-24 01:45:00;12362400.0;9.767366e-05;5.4059055e-05;3.3162396e-06;4.5606103e-05;285.25;283.15
2014-05-24 02:00:00;12363300.0;9.738527e-05;5.7125293e-05;3.6103957e-06;4.258308e-05;285.13068;283.15
2014-05-24 02:15:00;12364200.0;9.6944656e-05;6.0171464e-05;4.0598716e-06;3.9602422e-05;285.02344;283.15
2014-05-24 02:30:00;12365100.0;9.6353746e-05;6.318427e-05;4.6628047e-06;3.6676633e-05;284.9295;283.15
2014-05-24 02:45:00;12366000.0;9.561522e-05;6.6150504e-05;5.416725e-06;3.3817923e-05;284.85;283.15
2014-05-24 03:00:00;12366900.0;9.4732386e-05;6.905706e-05;6.3185253e-06;3.103814e-05;284.78857;283.15
2014-05-24 03:15:00;12367800.0;9.37092e-05;7.1891074e-05;7.3645133e-06;2.8348742e-05;284.7498;283.15
2014-05-24 03:30:00;12368700.0;14.423102;8.920132;1.2613785;1.2613785;284.73608;283.15
2014-05-24 03:45:00;12369600.0;48.919556;34.09188;4.8475714;4.8475714;284.75;283.15
2014-05-24 04:00:00;12370500.0;114.087616;87.88519;9.2287855;9.2287855;284.7942;283.15
2014-05-24 04:15:00;12371400.0;215.68298;183.79184;13.07971;13.07971;284.87262;283.15
2014-05-24 04:30:00;12372300.0;302.49872;286.0615;17.955328;17.955328;284.98975;283.15
2014-05-24 04:45:00;12373200.0;378.06253;395.9851;23.785837;23.785837;285.15;283.15
2014-05-24 05:00:00;12374100.0;445.6986;516.1869;30.150694;30.150694;285.3375;283.15
2014-05-24 05:15:00;12375000.0;500.80267;640.7416;37.249798;37.249798;285.53333;283.15
2014-05-24 05:30:00;12375900.0;544.9771;770.4442;44.71371;44.71371;285.7375;283.15
2014-05-24 05:45:00;12376800.0;583.852;913.92993;51.954052;51.954052;285.95;283.15
2014-05-24 06:00:00;12377700.0;618.73645;1076.5642;58.849194;58.849194;286.16562;283.15
2014-05-24 06:15:00;12378600.0;616.0414;1194.9397;65.23936;65.23936;286.38333;283.15
2014-05-24 06:30:00;12379500.0;493.52783;1057.0365;70.96974;70.96974;286.60938;283.15
2014-05-24 06:45:00;12380400.0;402.64017;947.389;79.46795;79.46795;286.85;283.15
2014-05-24 07:00:00;12381300.0;325.7221;823.2405;93.263115;93.263115;287.11407;283.15
2014-05-24 07:15:00;12382200.0;276.76004;747.47156;105.918236;105.918236;287.39584;283.15
2014-05-24 07:30:00;12383100.0;241.04068;691.1371;117.45644;117.45644;287.6797;283.15
2014-05-24 07:45:00;12384000.0;213.19614;644.0994;127.802795;127.802795;287.95;283.15
2014-05-24 08:00:00;12384900.0;191.52089;607.1383;137.09532;137.09532;288.20938;283.15
2014-05-24 08:15:00;12385800.0;174.3666;579.9577;145.62238;145.62238;288.46667;283.15
2014-05-24 08:30:00;12386700.0;160.20497;560.7791;153.63567;153.63567;288.71564;283.15
2014-05-24 08:45:00;12387600.0;161.09457;545.4294;174.47328;161.09457;288.95;283.15
2014-05-24 09:00:00;12388500.0;167.87091;530.8707;199.5132;167.87091;289.175;283.15
2014-05-24 09:15:00;12389400.0;173.77788;515.1468;222.09106;173.77788;289.4;283.15
2014-05-24 09:30:00;12390300.0;178.93097;500.79877;242.84663;178.93097;289.625;283.15
2014-05-24 09:45:00;12391200.0;181.21623;509.0681;266.1807;181.21623;289.85;283.15
2014-05-24 10:00:00;12392100.0;184.82307;497.99387;286.38614;184.82307;290.075;283.15
2014-05-24 10:15:00;12393000.0;187.7305;483.8966;304.82526;187.7305;290.3;283.15
2014-05-24 10:30:00;12393900.0;189.55438;460.213;317.87622;189.55438;290.525;283.15
2014-05-24 10:45:00;12394800.0;190.37065;428.08673;324.1873;190.37065;290.75;283.15
2014-05-24 11:00:00;12395700.0;190.80597;395.88745;327.22214;190.80597;290.94922;283.15
2014-05-24 11:15:00;12396600.0;191.48314;370.03607;331.78296;191.48314;291.10626;283.15
2014-05-24 11:30:00;12397500.0;194.33582;345.71405;335.43353;194.33582;291.23517;283.15
2014-05-24 11:45:00;12398400.0;197.8639;322.27313;336.70813;197.8639;291.35;283.15
2014-05-24 12:00:00;12399300.0;197.7353;303.93964;341.9455;197.7353;291.4589;283.15
2014-05-24 12:15:00;12400200.0;192.45345;286.5439;351.9685;192.45345;291.56125;283.15
2014-05-24 12:30:00;12401100.0;189.81506;263.40085;352.28354;189.81506;291.65796;283.15
2014-05-24 12:45:00;12402000.0;186.22585;239.92404;352.4688;186.22585;291.75;283.15
2014-05-24 13:00:00;12402900.0;181.9933;215.28403;350.2201;181.9933;291.83694;283.15
2014-05-24 13:15:00;12403800.0;177.4758;189.99982;343.0834;177.4758;291.91687;283.15
2014-05-24 13:30:00;12404700.0;173.01703;173.01703;330.21674;180.18163;291.98837;283.15
2014-05-24 13:45:00;12405600.0;168.51411;168.51411;313.8143;192.84288;292.05;283.15
2014-05-24 14:00:00;12406500.0;166.4406;166.4406;287.44922;201.74161;292.0922;283.15
2014-05-24 14:15:00;12407400.0;162.81688;162.81688;263.43268;205.10864;292.10626;283.15
2014-05-24 14:30:00;12408300.0;155.34128;155.34128;245.97238;205.67793;292.0922;283.15
2014-05-24 14:45:00;12409200.0;146.50592;146.50592;226.36171;202.36339;292.05;283.15
2014-05-24 15:00:00;12410100.0;137.2708;137.2708;206.52338;196.52986;291.98788;283.15
2014-05-24 15:15:00;12411000.0;128.69328;128.69328;188.27179;189.94357;291.91562;283.15
2014-05-24 15:30:00;12411900.0;121.12252;121.12252;172.06519;183.36961;291.83554;283.15
2014-05-24 15:45:00;12412800.0;113.84836;113.84836;156.75502;175.83003;291.75;283.15
2014-05-24 16:00:00;12413700.0;106.38944;106.38944;141.68808;166.6287;291.66406;283.15
2014-05-24 16:15:00;12414600.0;98.234726;98.234726;126.26258;154.9511;291.575;283.15
2014-05-24 16:30:00;12415500.0;89.91704;89.91704;106.55774;130.19199;291.47345;283.15
2014-05-24 16:45:00;12416400.0;79.81684;79.81684;89.62728;108.63887;291.35;283.15
2014-05-24 17:00:00;12417300.0;69.164246;69.164246;74.767975;89.62444;291.20078;283.15
2014-05-24 17:15:00;12418200.0;58.819798;58.819798;61.495228;71.424324;291.03125;283.15
2014-05-24 17:30:00;12419100.0;49.132183;49.132183;50.07548;55.2417;290.8461;283.15
2014-05-24 17:45:00;12420000.0;39.524284;39.524284;39.778034;42.076706;290.65;283.15
2014-05-24 18:00:00;12420900.0;30.430235;30.430235;30.4596;31.060541;290.45;283.15
2014-05-24 18:15:00;12421800.0;21.863962;21.863918;21.863962;21.864008;290.25;283.15
2014-05-24 18:30:00;12422700.0;13.888505;13.888457;13.888499;13.888548;290.05;283.15
2014-05-24 18:45:00;12423600.0;7.158394;7.158344;7.1583843;7.158436;289.85;283.15
2014-05-24 19:00:00;12424500.0;2.447308;2.447255;2.4472938;2.447348;289.6617;283.15
2014-05-24 19:15:00;12425400.0;0.5122277;0.512172;0.5122086;0.51226556;289.48126;283.15
2014-05-24 19:30:00;12426300.0;0.2658367;0.26577854;0.2658128;0.26587218;289.28516;283.15
2014-05-24 19:45:00;12427200.0;0.108294174;0.1082338;0.10826556;0.108327106;289.05;283.15
2014-05-24 20:00:00;12428100.0;0.02463175;0.024569366;0.024598412;0.024661914;288.76016;283.15
2014-05-24 20:15:00;12429000.0;6.997006e-05;5.7833568e-06;3.196134e-05;9.718443e-05;288.43124;283.15
2014-05-24 20:30:00;12429900.0;7.221657e-05;6.448907e-06;2.960452e-05;9.631107e-05;288.08673;283.15
2014-05-24 20:45:00;12430800.0;7.4423566e-05;7.3039773e-06;2.729614e-05;9.524253e-05;287.75;283.15
2014-05-24 21:00:00;12431700.0;7.658127e-05;8.345116e-06;2.5045758e-05;9.39836e-05;287.425;283.15
2014-05-24 21:15:00;12432600.0;7.868013e-05;9.568135e-06;2.2862661e-05;9.253995e-05;287.1;283.15
2014-05-24 21:30:00;12433500.0;8.071077e-05;1.0968102e-05;2.0755813e-05;9.0918074e-05;286.775;283.15
2014-05-24 21:45:00;12434400.0;8.266416e-05;1.2539436e-05;1.8733881e-05;8.9125344e-05;286.45;283.15
2014-05-24 22:00:00;12435300.0;8.453157e-05;1.4275847e-05;1.6805145e-05;8.716987e-05;286.125;283.15
2014-05-24 22:15:00;12436200.0;8.630467e-05;1.6170383e-05;1.49775005e-05;8.506053e-05;285.8;283.15
2014-05-24 22:30:00;12437100.0;8.797551e-05;1.8215462e-05;1.3258417e-05;8.280689e-05;285.475;283.15
2014-05-24 22:45:00;12438000.0;8.9536625e-05;2.0402864e-05;1.1654909e-05;8.041914e-05;285.15;283.15
2014-05-24 23:00:00;12438900.0;9.0981004e-05;2.2723789e-05;1.0173524e-05;7.790807e-05;284.89624;283.15
2014-05-24 23:15:00;12439800.0;9.230219e-05;2.5168856e-05;8.820294e-06;7.528501e-05;284.74;283.15
2014-05-24 23:30:00;12440700.0;9.3494265e-05;2.7728152e-05;7.600749e-06;7.2561736e-05;284.61374;283.15
2014-05-24 23:45:00;12441600.0;9.45519e-05;3.0391247e-05;6.5198547e-06;6.975046e-05;284.45;283.15
2014-05-25 00:00:00;12442500.0;9.547034e-05;3.314724e-05;5.5820274e-06;6.68637e-05;284.22687;283.15
2014-05-25 00:15:00;12443400.0;9.624552e-05;3.5984784e-05;4.7910944e-06;6.391429e-05;283.985;283.15
2014-05-25 00:30:00;12444300.0;9.687398e-05;3.8892133e-05;4.1502863e-06;6.0915263e-05;283.7506;283.15
2014-05-25 00:45:00;12445200.0;9.735288e-05;4.185717e-05;3.6622223e-06;5.787979e-05;283.55;283.15
2014-05-25 01:00:00;12446100.0;9.7680124e-05;4.4867462e-05;3.3288925e-06;5.4821136e-05;283.39062;283.15
2014-05-25 01:15:00;12447000.0;9.785425e-05;4.79103e-05;3.1516502e-06;5.1752577e-05;283.25833;283.15
2014-05-25 01:30:00;12447900.0;9.787451e-05;5.097276e-05;3.1312302e-06;4.868735e-05;283.14688;283.15
2014-05-25 01:45:00;12448800.0;9.774078e-05;5.404174e-05;3.2676908e-06;4.5638593e-05;283.05;283.15
2014-05-25 02:00:00;12449700.0;9.74537e-05;5.7104015e-05;3.5604717e-06;4.261928e-05;282.96375;283.15
2014-05-25 02:15:00;12450600.0;9.701455e-05;6.0146318e-05;4.008358e-06;3.964217e-05;282.88666;283.15
2014-05-25 02:30:00;12451500.0;9.64253e-05;6.3155385e-05;4.6095156e-06;3.6719775e-05;282.81625;283.15
2014-05-25 02:45:00;12452400.0;9.568859e-05;6.6118e-05;5.3614567e-06;3.386428e-05;282.75;283.15
2014-05-25 03:00:00;12453300.0;9.480773e-05;6.902111e-05;6.2611034e-06;3.108752e-05;282.69177;283.15
2014-05-25 03:15:00;12454200.0;9.378666e-05;7.185183e-05;7.304763e-06;2.8400947e-05;282.65143;283.15
2014-05-25 03:30:00;12455100.0;30.330519;18.355875;1.8357861;1.8357861;282.63535;283.15
2014-05-25 03:45:00;12456000.0;106.90335;72.77736;6.2055483;6.2055483;282.65;283.15
2014-05-25 04:00:00;12456900.0;227.45131;172.70337;10.798229;10.798229;282.729;283.15
2014-05-25 04:15:00;12457800.0;342.25885;289.54922;14.144721;14.144721;282.8869;283.15
2014-05-25 04:30:00;12458700.0;435.32513;409.59155;16.891687;16.891687;283.10135;283.15
2014-05-25 04:45:00;12459600.0;457.25906;477.42828;21.31718;21.31718;283.35;283.15
2014-05-25 05:00:00;12460500.0;498.95953;576.8133;25.944662;25.944662;283.61093;283.15
2014-05-25 05:15:00;12461400.0;527.1451;674.03064;30.861397;30.861397;283.8875;283.15
2014-05-25 05:30:00;12462300.0;481.05072;676.70135;40.089462;40.089462;284.1953;283.15
2014-05-25 05:45:00;12463200.0;479.12427;744.2955;45.958176;45.958176;284.55;283.15
2014-05-25 06:00:00;12464100.0;462.68176;791.40826;55.593678;55.593678;284.93594;283.15
2014-05-25 06:15:00;12465000.0;433.30322;815.5288;65.2063;65.2063;285.32916;283.15
2014-05-25 06:30:00;12465900.0;390.40106;808.2399;73.279915;73.279915;285.73282;283.15
2014-05-25 06:45:00;12466800.0;357.20526;818.1778;80.32382;80.32382;286.15;283.15
2014-05-25 07:00:00;12467700.0;332.12442;845.44934;89.102234;89.102234;286.575;283.15
2014-05-25 07:15:00;12468600.0;303.78543;869.66675;95.404076;95.404076;287.0;283.15
2014-05-25 07:30:00;12469500.0;273.30487;888.39685;101.576775;101.576775;287.425;283.15
2014-05-25 07:45:00;12470400.0;241.12675;901.8346;107.49194;107.49194;287.85;283.15
2014-05-25 08:00:00;12471300.0;207.78555;910.50854;113.18801;113.18801;288.275;283.15
2014-05-25 08:15:00;12472200.0;173.68549;914.90906;118.69213;118.69213;288.7;283.15
2014-05-25 08:30:00;12473100.0;139.14174;914.4472;124.0682;124.0682;289.125;283.15
2014-05-25 08:45:00;12474000.0;129.30081;907.81696;154.06534;129.30081;289.55;283.15
2014-05-25 09:00:00;12474900.0;138.38771;906.25104;202.95488;138.38771;289.96875;283.15
2014-05-25 09:15:00;12475800.0;142.74721;886.2002;245.5989;142.74721;290.375;283.15
2014-05-25 09:30:00;12476700.0;149.46986;856.4567;287.52084;149.46986;290.76874;283.15
2014-05-25 09:45:00;12477600.0;154.84589;810.7317;322.5495;154.84589;291.15;283.15
2014-05-25 10:00:00;12478500.0;163.11362;773.28577;358.76715;163.11362;291.50714;283.15
2014-05-25 10:15:00;12479400.0;167.90947;737.6172;390.9422;167.90947;291.83572;283.15
2014-05-25 10:30:00;12480300.0;169.80061;702.4939;420.13705;169.80061;292.14642;283.15
2014-05-25 10:45:00;12481200.0;170.9592;664.41187;446.50854;170.9592;292.45;283.15
2014-05-25 11:00:00;12482100.0;171.46046;623.4908;469.90125;171.46046;292.75046;283.15
2014-05-25 11:15:00;12483000.0;171.37233;579.9154;490.1319;171.37233;293.03928;283.15
2014-05-25 11:30:00;12483900.0;171.06421;534.61206;507.64127;171.06421;293.30847;283.15
2014-05-25 11:45:00;12484800.0;170.50818;487.90097;522.4109;170.50818;293.55;283.15
2014-05-25 12:00:00;12485700.0;169.19995;439.25983;533.5347;169.19995;293.75848;283.15
2014-05-25 12:15:00;12486600.0;166.65877;388.36127;540.0762;166.65877;293.9393;283.15
2014-05-25 12:30:00;12487500.0;163.00386;336.97797;544.5341;163.00386;294.10043;283.15
2014-05-25 12:45:00;12488400.0;158.86714;285.70715;548.68677;158.86714;294.25;283.15
2014-05-25 13:00:00;12489300.0;151.59576;232.27869;555.74994;151.59576;294.39267;283.15
2014-05-25 13:15:00;12490200.0;147.23436;178.38312;552.9154;147.23436;294.52573;283.15
2014-05-25 13:30:00;12491100.0;143.14186;143.14186;545.03326;161.21953;294.6459;283.15
2014-05-25 13:45:00;12492000.0;139.10654;139.10654;534.04034;205.2185;294.75;283.15
2014-05-25 14:00:00;12492900.0;134.99127;134.99127;520.32074;247.60617;294.8306;283.15
2014-05-25 14:15:00;12493800.0;132.29218;132.29218;499.5091;287.06177;294.88657;283.15
2014-05-25 14:30:00;12494700.0;127.44764;127.44764;477.69965;322.608;294.92426;283.15
2014-05-25 14:45:00;12495600.0;118.69678;118.69678;462.5664;360.10178;294.95;283.15
2014-05-25 15:00:00;12496500.0;111.77273;111.77273;437.44922;391.56503;294.96307;283.15
2014-05-25 15:15:00;12497400.0;106.24808;106.24808;405.75842;415.49976;294.95468;283.15
2014-05-25 15:30:00;12498300.0;102.011116;102.011116;373.615;435.4509;294.91895;283.15
2014-05-25 15:45:00;12499200.0;98.92018;98.92018;340.58368;449.81622;294.85;283.15
2014-05-25 16:00:00;12500100.0;95.70524;95.70524;306.2269;457.00488;294.74396;283.15
2014-05-25 16:15:00;12501000.0;90.62797;90.62797;271.86536;459.68048;294.60468;283.15
2014-05-25 16:30:00;12501900.0;83.50912;83.50912;231.09344;443.2386;294.43808;283.15
2014-05-25 16:45:00;12502800.0;75.83998;75.83998;199.12114;440.99265;294.25;283.15
2014-05-25 17:00:00;12503700.0;68.087616;68.087616;168.58426;438.58893;294.05487;283.15
2014-05-25 17:15:00;12504600.0;60.573578;60.573578;137.75809;428.59793;293.85156;283.15
2014-05-25 17:30:00;12505500.0;53.340298;53.340298;107.08267;407.01447;293.62247;283.15
2014-05-25 17:45:00;12506400.0;46.126297;46.126297;77.97072;374.2562;293.35;283.15
2014-05-25 18:00:00;12507300.0;39.292633;39.292633;51.674747;318.88187;293.05;283.15
2014-05-25 18:15:00;12508200.0;33.38455;31.720469;31.712284;272.76965;292.75;283.15
2014-05-25 18:30:00;12509100.0;32.58059;22.720652;22.720652;195.23976;292.45;283.15
2014-05-25 18:45:00;12510000.0;24.00371;13.711325;13.711325;110.052086;292.15;283.15
2014-05-25 19:00:00;12510900.0;10.297543;5.758463;5.758463;34.7772;291.85;283.15
2014-05-25 19:15:00;12511800.0;1.5378956;1.5378398;1.5378762;1.5379333;291.55;283.15
2014-05-25 19:30:00;12512700.0;0.13745922;0.13736856;0.13740268;0.13758853;291.25;283.15
2014-05-25 19:45:00;12513600.0;0.047215704;0.04711091;0.047142524;0.047347866;290.95;283.15
2014-05-25 20:00:00;12514500.0;0.008335705;0.008273297;0.008302212;0.008365733;290.65;283.15
2014-05-25 20:15:00;12515400.0;7.005272e-05;5.842561e-06;3.1893334e-05;9.713519e-05;290.35;283.15
2014-05-25 20:30:00;12516300.0;7.229663e-05;6.5059394e-06;2.9539384e-05;9.6264295e-05;290.05;283.15
2014-05-25 20:45:00;12517200.0;7.450114e-05;7.358638e-06;2.723375e-05;9.519847e-05;289.75;283.15
2014-05-25 21:00:00;12518100.0;7.66565e-05;8.397201e-06;2.4985975e-05;9.394247e-05;289.45;283.15
2014-05-25 21:15:00;12519000.0;7.875314e-05;9.617448e-06;2.280533e-05;9.2501956e-05;289.15;283.15
2014-05-25 21:30:00;12519900.0;8.078173e-05;1.1014472e-05;2.0700785e-05;9.088343e-05;288.85;283.15
2014-05-25 21:45:00;12520800.0;8.273322e-05;1.2582681e-05;1.8680978e-05;8.90942e-05;288.55;283.15
2014-05-25 22:00:00;12521700.0;8.459891e-05;1.4315814e-05;1.6754195e-05;8.714241e-05;288.23828;283.15
2014-05-25 22:15:00;12522600.0;8.637046e-05;1.6206923e-05;1.4928315e-05;8.5036896e-05;287.91876;283.15
2014-05-25 22:30:00;12523500.0;8.803994e-05;1.8248436e-05;1.3210803e-05;8.278719e-05;287.61484;283.15
2014-05-25 22:45:00;12524400.0;8.959987e-05;2.0432155e-05;1.1608667e-05;8.0403486e-05;287.35;283.15
2014-05-25 23:00:00;12525300.0;9.104327e-05;2.2749287e-05;1.0128446e-05;7.789655e-05;287.13983;283.15
2014-05-25 23:15:00;12526200.0;9.236367e-05;2.5190468e-05;8.776173e-06;7.527768e-05;286.96875;283.15
2014-05-25 23:30:00;12527100.0;9.3555165e-05;2.7745798e-05;7.55737e-06;7.255865e-05;286.8133;283.15
2014-05-25 23:45:00;12528000.0;9.461241e-05;3.040486e-05;6.4769956e-06;6.975162e-05;286.65;283.15
2014-05-26 00:00:00;12528900.0;9.553069e-05;3.3156775e-05;5.5394703e-06;6.6869135e-05;286.475;283.15
2014-05-26 00:15:00;12529800.0;9.63059e-05;3.5990208e-05;4.7486174e-06;6.392397e-05;286.3;283.15
2014-05-26 00:30:00;12530700.0;9.693457e-05;3.8893424e-05;4.10766e-06;6.0929153e-05;286.125;283.15
2014-05-26 00:45:00;12531600.0;9.7413904e-05;4.1854328e-05;3.619225e-06;5.789783e-05;285.95;283.15
2014-05-26 01:00:00;12532500.0;9.774178e-05;4.4860506e-05;3.2853022e-06;5.484325e-05;285.80548;283.15
2014-05-26 01:15:00;12533400.0;9.791672e-05;4.789927e-05;3.1072486e-06;5.1778676e-05;285.70624;283.15
2014-05-26 01:30:00;12534300.0;9.793798e-05;5.09577e-05;3.0857918e-06;4.871732e-05;285.6289;283.15
2014-05-26 01:45:00;12535200.0;9.7805445e-05;5.402272e-05;3.2210119e-06;4.567231e-05;285.55;283.15
2014-05-26 02:00:00;12536100.0;9.751974e-05;5.7081124e-05;3.5123412e-06;4.2656597e-05;285.46564;283.15
2014-05-26 02:15:00;12537000.0;9.7082135e-05;6.0119666e-05;3.9585793e-06;3.968294e-05;285.3875;283.15
2014-05-26 02:30:00;12537900.0;9.64946e-05;6.312509e-05;4.557889e-06;3.676382e-05;285.3156;283.15
2014-05-26 02:45:00;12538800.0;9.5759766e-05;6.608421e-05;5.3078074e-06;3.391142e-05;285.25;283.15
2014-05-26 03:00:00;12539700.0;9.4880925e-05;6.898398e-05;6.2052495e-06;3.113757e-05;285.20605;283.15
2014-05-26 03:15:00;12540600.0;9.386202e-05;7.181154e-05;7.246541e-06;2.8453696e-05;285.1953;283.15
2014-05-26 03:30:00;12541500.0;13.907884;8.720892;1.6269535;1.6269535;285.2119;283.15
2014-05-26 03:45:00;12542400.0;52.30146;36.412254;5.7497954;5.7497954;285.25;283.15
2014-05-26 04:00:00;12543300.0;129.31276;98.86598;10.138586;10.138586;285.3143;283.15
2014-05-26 04:15:00;12544200.0;245.80383;207.7204;13.357565;13.357565;285.4163;283.15
2014-05-26 04:30:00;12545100.0;345.6798;324.2612;17.05263;17.05263;285.56012;283.15
2014-05-26 04:45:00;12546000.0;412.24393;428.63593;22.094913;22.094913;285.75;283.15
2014-05-26 05:00:00;12546900.0;473.85437;545.10834;27.526278;27.526278;285.9732;283.15
2014-05-26 05:15:00;12547800.0;530.4548;674.67834;33.430183;33.430183;286.2143;283.15
2014-05-26 05:30:00;12548700.0;578.01636;813.171;39.698425;39.698425;286.4732;283.15
2014-05-26 05:45:00;12549600.0;612.96136;955.31006;46.12195;46.12195;286.75;283.15
2014-05-26 06:00:00;12550500.0;635.6609;1100.6526;52.630405;52.630405;287.03726;283.15
2014-05-26 06:15:00;12551400.0;593.5515;1141.887;59.151936;59.151936;287.33035;283.15
2014-05-26 06:30:00;12552300.0;442.92996;926.15466;71.809525;71.809525;287.63327;283.15
2014-05-26 06:45:00;12553200.0;358.62354;810.0067;84.18098;84.18098;287.95;283.15
2014-05-26 07:00:00;12554100.0;305.88;744.25476;95.64512;95.64512;288.29532;283.15
2014-05-26 07:15:00;12555000.0;268.31693;701.85144;106.39152;106.39152;288.6625;283.15
2014-05-26 07:30:00;12555900.0;239.05695;670.9584;116.49602;116.49602;289.02344;283.15
2014-05-26 07:45:00;12556800.0;215.25656;646.6824;126.24889;126.24889;289.35;283.15
2014-05-26 08:00:00;12557700.0;195.87285;631.6992;135.62192;135.62192;289.65;283.15
2014-05-26 08:15:00;12558600.0;178.46683;620.4106;144.22406;144.22406;289.95;283.15
2014-05-26 08:30:00;12559500.0;161.93825;610.15784;151.87436;151.87436;290.25;283.15
2014-05-26 08:45:00;12560400.0;158.3752;601.2405;171.15565;158.3752;290.55;283.15
2014-05-26 09:00:00;12561300.0;164.18913;592.6934;198.92148;164.18913;290.85;283.15
2014-05-26 09:15:00;12562200.0;169.9038;582.6696;225.71404;169.9038;291.15;283.15
2014-05-26 09:30:00;12563100.0;176.37791;568.7336;251.7139;176.37791;291.45;283.15
2014-05-26 09:45:00;12564000.0;183.31537;550.7895;276.02206;183.31537;291.75;283.15
2014-05-26 10:00:00;12564900.0;189.64565;530.7997;297.81116;189.64565;292.0328;283.15
2014-05-26 10:15:00;12565800.0;194.40138;510.8876;317.09158;194.40138;292.2875;283.15
2014-05-26 10:30:00;12566700.0;196.63116;492.3954;334.41068;196.63116;292.52344;283.15
2014-05-26 10:45:00;12567600.0;196.7014;473.88968;350.25272;196.7014;292.75;283.15
2014-05-26 11:00:00;12568500.0;195.80673;453.22876;364.5039;195.80673;292.96875;283.15
2014-05-26 11:15:00;12569400.0;195.42894;428.81653;376.25287;195.42894;293.175;283.15
2014-05-26 11:30:00;12570300.0;196.4881;400.61456;384.20477;196.4881;293.36874;283.15
2014-05-26 11:45:00;12571200.0;198.12305;371.121;388.68082;198.12305;293.55;283.15
2014-05-26 12:00:00;12572100.0;199.29362;342.46017;391.19275;199.29362;293.71875;283.15
2014-05-26 12:15:00;12573000.0;199.0147;315.44977;393.85168;199.0147;293.875;283.15
2014-05-26 12:30:00;12573900.0;197.27496;288.66544;396.34128;197.27496;294.01874;283.15
